Time;Temperature;Humidity;Air Quality;Light;Loudness;Power Consumption;is_anomaly;anomaly_score
2024-06-24 18:47:00;25.919;57.972;39.724;303.17;44.338;57.346;0;0.027
2024-06-24 18:48:00;25.654;65.078;27.066;405.312;45.741;52.46;0;0.113
2024-06-24 18:49:00;27.044;69.511;38.165;360.035;41.624;44.308;0;0.031
2024-06-24 18:50:00;28.773;60.461;38.011;362.863;41.734;53.464;0;0.103
2024-06-24 18:51:00;27.69;72.596;45.013;332.776;46.684;56.644;0;0.052
2024-06-24 18:52:00;25.597;67.554;40.365;312.529;46.689;52.287;0;0.077
2024-06-24 18:53:00;24.34;70.153;44.987;366.888;44.587;43.342;0;0.14
2024-06-24 18:54:00;29.86;61.711;45.628;322.746;47.341;49.046;0;0.006
2024-06-24 18:55:00;26.089;69.273;57.239;440.838;41.477;65.182;0;0.075
2024-06-24 18:56:00;26.021;59.54;37.478;286.535;43.932;65.038;0;0.128
2024-06-24 18:57:00;25.964;69.451;32.472;426.808;49.944;48.794;0;0.088
2024-06-24 18:58:00;26.297;65.859;41.969;344.434;45.205;59.709;0;0.042
2024-06-24 18:59:00;25.783;67.766;33.582;364.954;45.379;46.75;0;0.06
2024-06-24 19:00:00;25.14;59.122;51.856;391.658;51.918;64.83;0;0.102
2024-06-24 19:01:00;25.18;60.525;37.734;318.488;40.802;56.717;0;0.134
2024-06-24 19:02:00;25.951;67.986;35.475;393.212;47.389;61.647;0;0.006
2024-06-24 19:03:00;25.185;60.258;36.229;214.623;49.992;42.994;0;0.011
2024-06-24 19:04:00;24.931;67.316;45.747;314.001;44.025;59.743;0;0.049
2024-06-24 19:05:00;26.16;58.164;38.738;303.797;47.579;54.946;0;0.035
2024-06-24 19:06:00;25.618;69.241;34.867;287.325;42.054;60.964;0;0.04
2024-06-24 19:07:00;28.256;58.837;53.323;339.252;42.94;61.404;0;0.033
2024-06-24 19:08:00;22.024;67.761;33.151;369.287;46.155;55.46;0;0.029
2024-06-24 19:09:00;27.637;68.128;40.285;385.133;47.396;50.794;0;0.02
2024-06-24 19:10:00;27.869;61.516;45.218;362.044;48.363;60.458;0;0.14
2024-06-24 19:11:00;22.89;67.91;26.949;316.715;49.709;54.579;0;0.022
2024-06-24 19:12:00;25.486;66.302;43.842;368.451;44.798;48.891;0;0.031
2024-06-24 19:13:00;25.443;62.306;31.559;356.214;48.581;48.559;0;0.037
2024-06-24 19:14:00;23.889;59.957;46.582;21.91;94.424;147.773;1;0.901
2024-06-24 19:15:00;24.833;55.187;32.299;388.847;47.706;51.428;0;0.113
2024-06-24 19:16:00;24.334;66.748;45.542;351.524;45.622;62.719;0;0.118
2024-06-24 19:17:00;28.628;57.176;48.847;305.137;46.337;56.245;0;0.016
2024-06-24 19:18:00;27.404;65.477;46.891;317.352;46.271;51.292;0;0.125
2024-06-24 19:19:00;27.907;63.683;42.011;322.511;40.186;60.634;0;0.061
2024-06-24 19:20:00;27.083;68.396;38.15;334.237;41.628;49.173;0;0.039
2024-06-24 19:21:00;24.306;63.49;35.389;363.403;45.308;55.667;0;0.086
2024-06-24 19:22:00;25.213;63.353;199.164;385.759;39.938;53.743;1;0.974
2024-06-24 19:23:00;26.734;68.659;34.404;347.444;47.494;60.454;0;0.117
2024-06-24 19:24:00;24.167;66.675;31.703;350.806;47.615;43.959;0;0.133
2024-06-24 19:25:00;27.069;66.581;45.323;357.165;45.982;49.049;0;0.139
2024-06-24 19:26:00;25.64;67.346;33.631;324.205;41.637;43.532;0;0.036
2024-06-24 19:27:00;25.438;57.322;32.399;303.73;49.14;53.183;0;0.064
2024-06-24 19:28:00;27.066;68.784;28.451;262.228;51.112;63.48;0;0.002
2024-06-24 19:29:00;26.666;68.062;36.137;315.243;45.441;51.462;0;0.132
2024-06-24 19:30:00;25.459;59.917;39.338;373.657;46.532;51.425;0;0.023
2024-06-24 19:31:00;27.739;63.78;41.945;314.854;45.605;61.102;0;0.129
2024-06-24 19:32:00;24.378;64.803;47.61;338.11;46.591;62.48;0;0.049
2024-06-24 19:33:00;26.924;64.328;44.215;373.322;44.641;54.38;0;0.055
2024-06-24 19:34:00;26.89;66.669;38.473;376.034;44.896;59.793;0;0.006
2024-06-24 19:35:00;36.554;72.157;38.414;296.023;93.201;120.45;1;0.85
2024-06-24 19:36:00;26.489;70.409;44.081;399.853;52.037;64.646;0;0.133
2024-06-24 19:37:00;24.123;58.439;50.181;406.368;40.8;70.041;0;0.004
2024-06-24 19:38:00;27.386;68.11;41.011;293.508;44.689;58.649;0;0.061
2024-06-24 19:39:00;25.723;71.645;36.247;308.808;41.459;40.41;0;0.005
2024-06-24 19:40:00;25.216;66.934;32.057;409.555;49.776;51.092;0;0.056
2024-06-24 19:41:00;27.574;70.455;28.438;342.657;43.237;59.29;0;0.026
2024-06-24 19:42:00;24.943;75.061;45.33;239.011;40.67;52.05;0;0.038
2024-06-24 19:43:00;23.887;70.119;44.624;280.016;46.915;63.905;0;0.132
2024-06-24 19:44:00;23.665;66.247;44.619;337.532;50.233;59.117;0;0.065
2024-06-24 19:45:00;26.909;70.225;38.971;291.848;46.991;50.055;0;0.041
2024-06-24 19:46:00;24.079;65.724;51.255;329.329;45.614;55.226;0;0.088
2024-06-24 19:47:00;28.632;65.12;36.127;351.62;46.227;48.743;0;0.021
2024-06-24 19:48:00;22.877;63.243;47.642;423.113;49.245;53.722;0;0.039
2024-06-24 19:49:00;28.545;72.817;39.69;335.477;42.377;51.118;0;0.082
2024-06-24 19:50:00;26.317;60.908;35.133;403.627;44.664;63.223;0;0.036
2024-06-24 19:51:00;25.855;72.662;44.74;421.438;43.642;69.812;0;0.102
2024-06-24 19:52:00;25.183;67.499;43.277;421.715;41.496;44.982;0;0.074
2024-06-24 19:53:00;26.599;58.003;42.856;364.238;44.015;41.537;0;0.116
2024-06-24 19:54:00;25.944;66.838;40.65;251.836;48.323;53.284;0;0.142
2024-06-24 19:55:00;27.655;54.5;39.697;373.041;46.7;44.371;0;0.017
2024-06-24 19:56:00;26.171;68.128;59.107;402.42;46.933;55.323;0;0.05
2024-06-24 19:57:00;26.225;69.426;49.474;345.947;45.439;60.243;0;0.048
2024-06-24 19:58:00;25.455;62.038;45.783;437.229;46.57;65.459;0;0.023
2024-06-24 19:59:00;25.915;65.618;40.894;392.992;42.598;56.41;0;0.122
2024-06-24 20:00:00;26.462;74.771;48.057;378.414;44.071;53.648;0;0.114
2024-06-24 20:01:00;23.435;62.471;44.144;404.319;45.576;41.151;0;0.073
2024-06-24 20:02:00;23.978;59.705;40.21;366.668;45.833;55.183;0;0.081
2024-06-24 20:03:00;27.115;72.408;37.571;225.359;45.961;55.499;0;0.009
2024-06-24 20:04:00;26.256;74.813;39.353;325.043;44.585;59.473;0;0.083
2024-06-24 20:05:00;25.724;65.018;14.637;409.858;43.868;50.041;0;0.119
2024-06-24 20:06:00;26.028;70.057;41.685;309.62;54.473;51.955;0;0.086
2024-06-24 20:07:00;26.521;71.707;36.092;338.826;47.72;44.654;0;0.04
2024-06-24 20:08:00;25.19;61.288;52.741;297.758;46.239;38.961;0;0.1
2024-06-24 20:09:00;24.833;62.573;40.155;439.196;44.3;47.241;0;0.054
2024-06-24 20:10:00;26.294;71.154;30.488;434.075;43.646;44.008;0;0.082
2024-06-24 20:11:00;24.532;73.425;39.601;305.807;44.608;57.357;0;0.073
2024-06-24 20:12:00;26.612;67.814;31.631;357.365;45.878;51.373;0;0.057
2024-06-24 20:13:00;23.446;60.601;43.787;315.975;39.359;51.232;0;0.108
2024-06-24 20:14:00;27.544;74.935;42.328;380.747;40.292;48.109;0;0.133
2024-06-24 20:15:00;26.709;62.345;47.663;375.484;43.089;32.372;0;0.001
2024-06-24 20:16:00;26.384;63.324;33.673;390.585;45.621;65.558;0;0.14
2024-06-24 20:17:00;27.474;66.712;40.272;366.596;44.282;47.998;0;0.077
2024-06-24 20:18:00;28.498;72.771;29.08;496.77;49.434;52.113;0;0.105
2024-06-24 20:19:00;27.522;69.27;45.612;298.604;40.553;44.816;0;0.128
2024-06-24 20:20:00;23.239;67.074;44.151;264.47;42.746;61.804;0;0.07
2024-06-24 20:21:00;24.081;67.316;43.966;330.345;49.56;56.004;0;0.125
2024-06-24 20:22:00;25.063;65.218;40.013;271.601;45.393;49.215;0;0.027
2024-06-24 20:23:00;26.039;67.791;43.318;275.377;47.655;52.254;0;0.024
2024-06-24 20:24:00;26.776;52.352;52.835;299.934;51.154;66.747;0;0.099
2024-06-24 20:25:00;24.911;94.886;195.938;19.351;42.919;54.489;1;0.871
2024-06-24 20:26:00;26.28;66.207;41.109;302.269;44.702;53.728;0;0.134
2024-06-24 20:27:00;24.867;59.245;31.311;375.911;44.183;48.41;0;0.097
2024-06-24 20:28:00;25.083;66.932;33.054;324.691;39.136;41.738;0;0.079
2024-06-24 20:29:00;23.89;63.978;40.783;341.024;44.069;53.88;0;0.05
2024-06-24 20:30:00;24.615;73.777;48.831;394.712;47.643;57.278;0;0.147
2024-06-24 20:31:00;23.972;72.865;37.95;311.684;46.622;62.697;0;0.048
2024-06-24 20:32:00;35.792;86.084;38.113;336.773;46.857;39.261;1;0.876
2024-06-24 20:33:00;27.58;64.246;36.745;368.288;43.873;47.124;0;0.08
2024-06-24 20:34:00;24.576;64.63;35.722;252.922;43.032;50.935;0;0.091
2024-06-24 20:35:00;29.949;62.742;42.36;230.755;48.808;54.976;0;0.059
2024-06-24 20:36:00;26.74;65.975;28.022;367.306;43.508;53.985;0;0.145
2024-06-24 20:37:00;26.277;61.209;50.248;374.601;45.882;54.148;0;0.086
2024-06-24 20:38:00;24.712;59.347;34.677;453.211;45.49;57.857;0;0.141
2024-06-24 20:39:00;27.05;68.114;45.775;357.905;49.385;48.677;0;0.001
2024-06-24 20:40:00;25.137;68.148;29.84;390.987;47.914;61.539;0;0.086
2024-06-24 20:41:00;26.183;60.978;45.351;340.226;41.114;58.034;0;0.108
2024-06-24 20:42:00;29.84;69.477;45.376;364.861;41.437;52.761;0;0.112
2024-06-24 20:43:00;25.856;61.842;43.074;433.363;46.737;66.206;0;0.136
2024-06-24 20:44:00;27.724;66.266;32.045;243.8;44.807;65.895;0;0.001
2024-06-24 20:45:00;24.945;69.102;41.996;370.681;43.634;61.53;0;0.0
2024-06-24 20:46:00;25.948;64.832;30.536;456.779;48.047;33.87;0;0.071
2024-06-24 20:47:00;28.656;67.274;37.978;364.102;45.562;66.053;0;0.004
2024-06-24 20:48:00;25.06;62.418;48.235;432.529;45.157;60.563;0;0.146
2024-06-24 20:49:00;28.719;64.018;46.374;318.539;47.339;69.045;0;0.033
2024-06-24 20:50:00;27.062;93.468;40.121;348.398;95.253;63.662;1;0.928
2024-06-24 20:51:00;25.156;61.267;32.202;351.676;49.706;66.048;0;0.009
2024-06-24 20:52:00;26.949;64.116;45.165;239.12;42.636;61.151;0;0.078
2024-06-24 20:53:00;27.459;57.257;40.155;291.591;46.971;64.441;0;0.057
2024-06-24 20:54:00;26.933;62.544;21.437;295.156;49.301;68.959;0;0.007
2024-06-24 20:55:00;23.645;63.576;46.261;391.103;40.868;56.516;0;0.05
2024-06-24 20:56:00;24.909;63.719;39.806;393.608;43.97;43.994;0;0.059
2024-06-24 20:57:00;25.629;63.793;49.62;366.202;48.427;52.848;0;0.148
2024-06-24 20:58:00;25.888;64.691;31.238;391.205;48.472;57.73;0;0.031
2024-06-24 20:59:00;26.931;67.397;14.586;341.793;44.486;55.524;0;0.082
2024-06-24 21:00:00;26.267;69.373;42.233;410.097;42.796;46.274;0;0.148
2024-06-24 21:01:00;23.997;61.751;42.333;350.439;47.868;43.583;0;0.119
2024-06-24 21:02:00;26.57;58.984;26.475;352.893;48.551;49.812;0;0.149
2024-06-24 21:03:00;26.916;59.79;32.172;336.72;41.506;60.654;0;0.145
2024-06-24 21:04:00;26.84;62.564;62.042;384.223;41.388;66.062;0;0.073
2024-06-24 21:05:00;27.621;63.24;37.555;328.94;45.676;61.416;0;0.104
2024-06-24 21:06:00;27.251;61.15;45.848;398.822;46.888;62.402;0;0.017
2024-06-24 21:07:00;26.689;58.519;34.795;293.393;44.103;54.434;0;0.066
2024-06-24 21:08:00;25.895;62.719;23.278;295.054;47.038;42.805;0;0.121
2024-06-24 21:09:00;23.509;65.907;38.638;384.371;42.87;51.813;0;0.076
2024-06-24 21:10:00;26.644;67.975;37.875;345.573;38.656;53.189;0;0.105
2024-06-24 21:11:00;26.312;62.213;36.801;327.305;43.728;51.521;0;0.112
2024-06-24 21:12:00;26.407;62.935;39.083;394.503;45.19;55.383;0;0.038
2024-06-24 21:13:00;24.085;60.367;42.114;319.637;44.172;58.09;0;0.131
2024-06-24 21:14:00;24.378;64.843;38.799;339.99;41.524;60.971;0;0.069
2024-06-24 21:15:00;27.58;60.758;29.888;419.961;39.553;53.053;0;0.032
2024-06-24 21:16:00;25.941;67.866;43.889;426.957;43.458;41.674;0;0.13
2024-06-24 21:17:00;27.022;56.071;24.405;428.62;47.693;51.62;0;0.063
2024-06-24 21:18:00;26.042;63.202;23.597;335.894;48.769;55.306;0;0.113
2024-06-24 21:19:00;26.045;66.506;45.913;411.535;82.535;63.56;1;0.866
2024-06-24 21:20:00;27.407;65.919;44.056;302.552;42.552;51.025;0;0.057
2024-06-24 21:21:00;25.226;78.465;39.541;304.655;41.539;58.588;0;0.121
2024-06-24 21:22:00;26.144;66.749;28.836;232.477;46.49;57.031;0;0.088
2024-06-24 21:23:00;25.307;59.98;34.337;433.643;46.905;55.307;0;0.059
2024-06-24 21:24:00;25.348;64.523;37.898;306.801;46.201;61.514;0;0.016
2024-06-24 21:25:00;25.536;56.119;27.233;343.673;38.958;50.374;0;0.134
2024-06-24 21:26:00;26.333;64.597;34.088;304.484;42.399;50.974;0;0.005
2024-06-24 21:27:00;25.282;60.835;45.219;384.758;44.911;54.917;0;0.129
2024-06-24 21:28:00;27.884;69.577;51.418;331.218;46.462;50.519;0;0.054
2024-06-24 21:29:00;24.658;62.252;36.645;284.759;47.302;58.556;0;0.096
2024-06-24 21:30:00;25.72;64.416;46.052;372.083;45.433;50.008;0;0.138
2024-06-24 21:31:00;25.34;61.822;24.688;278.313;45.992;56.584;0;0.023
2024-06-24 21:32:00;28.17;73.694;45.276;308.13;45.255;54.299;0;0.085
2024-06-24 21:33:00;26.295;63.394;33.568;244.656;47.057;56.504;0;0.115
2024-06-24 21:34:00;27.548;74.163;42.459;278.802;45.939;51.782;0;0.114
2024-06-24 21:35:00;23.772;69.071;38.018;358.926;45.197;52.626;0;0.079
2024-06-24 21:36:00;26.401;67.41;50.563;251.773;44.195;55.672;0;0.094
2024-06-24 21:37:00;27.334;66.844;33.005;275.943;45.244;56.415;0;0.114
2024-06-24 21:38:00;26.123;66.969;45.021;349.882;46.454;54.971;0;0.126
2024-06-24 21:39:00;27.598;55.362;37.764;322.82;45.802;66.938;0;0.114
2024-06-24 21:40:00;35.866;63.606;38.734;449.602;86.677;101.442;1;0.967
2024-06-24 21:41:00;28.114;69.226;38.529;441.695;49.028;54.551;0;0.15
2024-06-24 21:42:00;29.448;64.756;33.235;306.604;45.795;43.985;0;0.065
2024-06-24 21:43:00;25.456;57.974;39.887;377.857;43.053;57.605;0;0.004
2024-06-24 21:44:00;25.332;64.738;39.499;387.464;47.651;47.193;0;0.054
2024-06-24 21:45:00;28.18;73.521;41.93;320.126;40.901;53.052;0;0.019
2024-06-24 21:46:00;28.369;71.234;40.676;275.223;41.756;52.396;0;0.018
2024-06-24 21:47:00;25.216;64.69;46.384;349.385;46.008;56.966;0;0.042
2024-06-24 21:48:00;25.37;69.757;47.388;341.358;46.549;51.13;0;0.008
2024-06-24 21:49:00;25.577;63.167;31.595;328.212;41.265;50.833;0;0.103
2024-06-24 21:50:00;23.983;56.481;46.95;372.116;43.852;65.051;0;0.011
2024-06-24 21:51:00;24.622;60.378;30.509;312.464;43.182;56.992;0;0.03
2024-06-24 21:52:00;24.494;72.814;44.703;292.4;43.54;51.073;0;0.014
2024-06-24 21:53:00;36.336;63.63;154.017;355.454;47.831;53.244;1;0.931
2024-06-24 21:54:00;25.948;63.783;24.709;369.299;47.12;66.517;0;0.04
2024-06-24 21:55:00;26.351;63.501;40.744;291.168;44.943;53.354;0;0.086
2024-06-24 21:56:00;28.326;74.521;36.252;396.405;43.362;50.175;0;0.145
2024-06-24 21:57:00;24.502;73.13;33.93;261.476;40.951;50.205;0;0.131
2024-06-24 21:58:00;27.476;76.094;50.807;321.094;49.261;51.156;0;0.131
2024-06-24 21:59:00;25.679;64.205;34.771;337.1;46.776;50.839;0;0.026
2024-06-24 22:00:00;25.926;66.478;33.549;318.189;42.88;46.042;0;0.04
2024-06-24 22:01:00;27.012;57.417;40.606;321.747;47.159;47.131;0;0.011
2024-06-24 22:02:00;24.316;72.385;45.485;443.554;44.789;49.195;0;0.117
2024-06-24 22:03:00;26.574;59.161;38.867;307.456;44.139;59.141;0;0.01
2024-06-24 22:04:00;26.25;66.084;49.331;472.061;46.306;52.331;0;0.084
2024-06-24 22:05:00;26.739;59.513;44.248;371.856;42.776;53.55;0;0.037
2024-06-24 22:06:00;26.434;62.056;22.574;354.603;43.969;63.891;0;0.037
2024-06-24 22:07:00;29.683;60.814;35.764;373.812;45.364;64.065;0;0.149
2024-06-24 22:08:00;25.043;61.961;35.505;476.496;43.502;53.025;0;0.114
2024-06-24 22:09:00;25.204;62.304;43.835;300.32;47.007;50.584;0;0.126
2024-06-24 22:10:00;25.065;62.259;19.001;293.979;50.607;48.949;0;0.086
2024-06-24 22:11:00;25.167;69.167;60.392;312.257;42.737;59.849;0;0.131
2024-06-24 22:12:00;25.044;59.476;44.248;351.607;40.005;53.567;0;0.097
2024-06-24 22:13:00;27.784;66.103;41.191;263.711;38.995;52.295;0;0.142
2024-06-24 22:14:00;28.131;71.09;49.453;351.117;44.549;49.304;0;0.042
2024-06-24 22:15:00;25.144;62.434;58.749;434.677;43.011;49.612;0;0.089
2024-06-24 22:16:00;24.751;61.41;46.966;357.57;45.624;57.24;0;0.104
2024-06-24 22:17:00;26.707;63.847;47.591;335.366;45.398;45.792;0;0.059
2024-06-24 22:18:00;25.172;70.899;41.046;319.092;40.19;61.964;0;0.132
2024-06-24 22:19:00;26.949;65.971;38.868;394.926;39.555;51.263;0;0.147
2024-06-24 22:20:00;26.304;62.344;36.194;308.708;45.888;53.953;0;0.074
2024-06-24 22:21:00;23.726;67.419;33.391;442.32;45.406;45.641;0;0.059
2024-06-24 22:22:00;28.321;59.489;34.504;446.668;43.723;54.913;0;0.071
2024-06-24 22:23:00;28.694;68.407;29.196;362.838;40.029;52.702;0;0.128
2024-06-24 22:24:00;25.081;67.043;39.393;349.424;46.414;54.649;0;0.097
2024-06-24 22:25:00;25.418;63.461;26.523;401.533;48.816;65.302;0;0.007
2024-06-24 22:26:00;26.429;94.854;197.107;404.74;88.719;56.244;1;0.986
2024-06-24 22:27:00;26.502;60.567;39.709;309.7;42.458;49.437;0;0.003
2024-06-24 22:28:00;26.988;67.674;41.175;323.672;45.134;50.021;0;0.117
2024-06-24 22:29:00;29.015;71.145;35.823;283.883;40.902;59.166;0;0.049
2024-06-24 22:30:00;25.735;61.813;64.615;370.453;48.174;64.091;0;0.071
2024-06-24 22:31:00;24.803;67.292;50.881;383.331;45.246;56.973;0;0.12
2024-06-24 22:32:00;23.931;54.565;30.044;282.504;39.696;59.821;0;0.007
2024-06-24 22:33:00;24.904;62.077;41.863;327.24;44.098;59.268;0;0.024
2024-06-24 22:34:00;25.95;64.845;35.136;282.637;46.39;64.933;0;0.06
2024-06-24 22:35:00;28.692;60.452;31.884;305.06;44.001;41.353;0;0.034
2024-06-24 22:36:00;25.224;60.317;29.279;377.551;44.172;59.671;0;0.051
2024-06-24 22:37:00;26.336;61.661;43.458;313.326;41.327;61.886;0;0.15
2024-06-24 22:38:00;25.975;66.461;34.549;334.959;46.7;45.629;0;0.124
2024-06-24 22:39:00;27.783;64.063;47.743;268.634;43.055;48.8;0;0.133
2024-06-24 22:40:00;29.79;53.809;47.95;359.35;38.531;49.045;0;0.141
2024-06-24 22:41:00;25.204;54.396;50.991;347.786;43.886;49.898;0;0.051
2024-06-24 22:42:00;25.266;61.966;33.181;313.552;47.943;51.628;0;0.045
2024-06-24 22:43:00;27.566;67.288;43.803;340.549;43.839;56.698;0;0.035
2024-06-24 22:44:00;27.023;51.262;45.06;359.015;50.214;61.06;0;0.125
2024-06-24 22:45:00;28.77;62.501;36.207;309.257;46.287;62.569;0;0.102
2024-06-24 22:46:00;26.876;62.369;33.826;276.187;46.016;49.135;0;0.035
2024-06-24 22:47:00;25.461;71.942;52.876;440.279;44.615;49.087;0;0.057
2024-06-24 22:48:00;26.886;63.075;41.82;318.336;44.795;64.211;0;0.076
2024-06-24 22:49:00;27.663;66.915;45.088;345.162;44.21;59.527;0;0.079
2024-06-24 22:50:00;27.231;65.706;33.423;400.542;44.093;55.58;0;0.133
2024-06-24 22:51:00;26.761;54.347;30.246;526.453;46.593;58.313;0;0.057
2024-06-24 22:52:00;27.6;68.841;35.444;287.776;42.193;54.791;0;0.136
2024-06-24 22:53:00;27.754;66.077;39.008;372.491;41.772;58.672;0;0.066
2024-06-24 22:54:00;28.073;67.541;31.486;314.622;41.63;52.648;0;0.112
2024-06-24 22:55:00;26.973;84.631;39.921;323.06;51.137;56.882;0;0.14
2024-06-24 22:56:00;25.749;54.579;26.492;313.989;46.591;44.426;0;0.136
2024-06-24 22:57:00;26.22;73.623;31.04;293.717;45.913;50.186;0;0.009
2024-06-24 22:58:00;27.81;63.563;45.367;347.935;41.827;50.261;0;0.031
2024-06-24 22:59:00;24.775;66.437;44.83;276.275;46.87;52.379;0;0.072
2024-06-24 23:00:00;26.553;64.772;36.865;397.34;44.65;48.514;0;0.065
2024-06-24 23:01:00;25.41;62.879;31.858;352.75;45.643;51.265;0;0.096
2024-06-24 23:02:00;26.043;62.151;31.781;371.122;42.07;44.399;0;0.142
2024-06-24 23:03:00;27.918;66.648;37.014;326.691;45.481;58.841;0;0.017
2024-06-24 23:04:00;26.287;57.414;45.156;331.64;98.513;112.872;1;0.982
2024-06-24 23:05:00;26.07;68.753;47.426;364.378;42.703;43.064;0;0.029
2024-06-24 23:06:00;23.96;62.919;36.028;291.797;47.202;49.156;0;0.134
2024-06-24 23:07:00;27.119;59.35;30.772;332.1;40.387;57.356;0;0.145
2024-06-24 23:08:00;26.968;62.75;42.143;307.019;46.694;51.199;0;0.072
2024-06-24 23:09:00;29.245;71.286;33.412;305.472;47.053;50.121;0;0.016
2024-06-24 23:10:00;25.538;62.323;35.854;244.508;42.361;54.478;0;0.118
2024-06-24 23:11:00;26.329;66.792;50.602;416.966;42.539;57.405;0;0.105
2024-06-24 23:12:00;26.374;61.345;46.617;315.673;44.331;44.946;0;0.053
2024-06-24 23:13:00;28.366;68.79;41.264;408.169;45.846;58.851;0;0.133
2024-06-24 23:14:00;25.857;68.428;29.825;403.44;44.541;49.398;0;0.146
2024-06-24 23:15:00;26.419;74.243;41.691;285.7;46.301;54.875;0;0.084
2024-06-24 23:16:00;26.912;64.122;48.501;295.579;50.289;54.752;0;0.085
2024-06-24 23:17:00;26.28;68.343;36.995;478.025;43.477;51.311;0;0.045
2024-06-24 23:18:00;25.33;65.49;50.809;437.546;39.854;47.834;0;0.088
2024-06-24 23:19:00;26.291;85.914;50.342;348.424;97.665;119.463;1;0.917
2024-06-24 23:20:00;27.61;61.406;53.31;362.869;50.05;66.377;0;0.045
2024-06-24 23:21:00;24.46;68.725;42.442;318.458;46.178;45.468;0;0.01
2024-06-24 23:22:00;26.199;64.027;44.699;371.618;41.737;66.846;0;0.038
2024-06-24 23:23:00;24.95;64.679;51.313;314.141;44.628;53.182;0;0.03
2024-06-24 23:24:00;27.793;65.459;43.579;248.382;41.644;55.248;0;0.081
2024-06-24 23:25:00;23.715;66.261;35.99;283.922;46.929;47.393;0;0.09
2024-06-24 23:26:00;25.162;64.419;36.412;351.055;40.946;49.601;0;0.091
2024-06-24 23:27:00;26.566;66.074;41.908;293.447;44.1;51.48;0;0.058
2024-06-24 23:28:00;28.348;72.891;29.676;346.636;41.987;47.68;0;0.063
2024-06-24 23:29:00;25.901;69.927;38.854;296.267;45.38;53.538;0;0.125
2024-06-24 23:30:00;25.167;69.346;48.772;310.882;43.901;52.151;0;0.071
2024-06-24 23:31:00;28.822;62.722;22.47;392.658;45.53;67.955;0;0.148
2024-06-24 23:32:00;23.828;60.554;52.276;362.374;45.067;46.838;0;0.066
2024-06-24 23:33:00;22.702;86.55;177.095;349.517;96.858;55.719;1;0.915
2024-06-24 23:34:00;26.66;69.38;36.322;393.948;46.881;56.735;0;0.008
2024-06-24 23:35:00;25.247;72.363;44.347;374.03;44.854;47.508;0;0.098
2024-06-24 23:36:00;24.468;61.98;40.025;422.328;42.034;59.808;0;0.128
2024-06-24 23:37:00;27.063;63.852;49.84;327.007;51.723;52.212;0;0.141
2024-06-24 23:38:00;26.366;56.803;47.861;328.518;46.429;37.553;0;0.15
2024-06-24 23:39:00;25.154;63.038;28.799;284.945;44.54;59.619;0;0.042
2024-06-24 23:40:00;24.08;69.983;44.698;328.551;49.246;47.181;0;0.086
2024-06-24 23:41:00;27.309;62.668;38.355;398.238;50.525;47.666;0;0.068
2024-06-24 23:42:00;26.975;68.202;40.663;414.999;44.564;59.815;0;0.085
2024-06-24 23:43:00;25.851;64.047;34.175;398.015;46.042;52.57;0;0.024
2024-06-24 23:44:00;28.77;66.62;53.985;260.29;42.036;61.424;0;0.128
2024-06-24 23:45:00;24.395;59.262;48.32;404.157;44.558;63.471;0;0.136
2024-06-24 23:46:00;23.712;65.426;34.082;258.074;44.403;50.486;0;0.067
2024-06-24 23:47:00;24.962;50.044;29.323;394.906;45.554;60.553;0;0.042
2024-06-24 23:48:00;25.932;64.066;36.915;331.611;45.998;49.712;0;0.021
2024-06-24 23:49:00;26.365;56.848;43.476;385.127;46.679;70.632;0;0.103
2024-06-24 23:50:00;25.638;71.03;41.922;283.378;45.713;50.149;0;0.047
2024-06-24 23:51:00;26.528;68.887;50.025;408.558;41.368;62.183;0;0.136
2024-06-24 23:52:00;24.123;67.333;46.319;276.751;42.185;60.907;0;0.101
2024-06-24 23:53:00;28.166;72.605;47.757;316.577;43.361;57.213;0;0.097
2024-06-24 23:54:00;25.877;60.255;42.615;300.095;44.153;50.306;0;0.084
2024-06-24 23:55:00;27.676;73.737;28.886;262.286;48.152;53.94;0;0.007
2024-06-24 23:56:00;26.514;69.661;38.434;354.726;41.511;39.925;0;0.14
2024-06-24 23:57:00;26.685;63.817;48.481;440.304;43.928;56.571;0;0.094
2024-06-24 23:58:00;26.855;70.678;39.588;483.345;47.859;57.447;0;0.149
2024-06-24 23:59:00;26.672;59.469;44.025;354.858;44.1;55.934;0;0.081
2024-06-25 00:00:00;26.964;60.877;37.45;405.834;46.381;34.187;0;0.107
2024-06-25 00:01:00;27.994;61.957;31.762;361.605;44.581;46.141;0;0.008
2024-06-25 00:02:00;26.295;62.355;39.013;374.944;45.77;49.763;0;0.095
2024-06-25 00:03:00;27.064;59.717;42.472;332.893;44.315;57.042;0;0.115
2024-06-25 00:04:00;25.865;71.115;34.754;359.754;47.001;57.025;0;0.117
2024-06-25 00:05:00;28.16;63.706;38.114;376.874;40.365;53.808;0;0.116
2024-06-25 00:06:00;24.985;66.763;32.484;321.077;43.91;59.447;0;0.034
2024-06-25 00:07:00;28.701;62.148;48.954;346.125;45.89;47.816;0;0.146
2024-06-25 00:08:00;25.94;55.897;37.644;347.078;46.601;59.272;0;0.149
2024-06-25 00:09:00;23.854;66.35;51.622;391.32;49.479;58.323;0;0.011
2024-06-25 00:10:00;26.192;55.439;52.23;296.698;43.827;57.643;0;0.14
